p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength
1.91E-76,0.590218869,0.822,0.326,5.67E-72,Myeloid_c4_DCs_pDC_IRF7,HLA-DRB5,subset,0.590218869
1.21E-68,0.582375843,0.366,0.05,3.59E-64,Myeloid_c4_DCs_pDC_IRF7,SLAMF7,subset,0.582375843
2.19E-63,0.581976454,0.393,0.073,6.51E-59,Myeloid_c4_DCs_pDC_IRF7,SYK,subset,0.581976454
3.38E-65,0.5787035,0.961,0.85,1.01E-60,Myeloid_c4_DCs_pDC_IRF7,EEF1B2,subset,0.5787035
2.39E-39,0.575367577,0.713,0.377,7.12E-35,Myeloid_c4_DCs_pDC_IRF7,APP,subset,0.575367577
3.39E-52,0.567770881,0.474,0.159,1.01E-47,Myeloid_c4_DCs_pDC_IRF7,SFT2D2,subset,0.567770881
3.77E-39,0.567001387,0.441,0.204,1.12E-34,Myeloid_c4_DCs_pDC_IRF7,FYTTD1,subset,0.567001387
1.84E-39,0.566827194,0.317,0.094,5.47E-35,Myeloid_c4_DCs_pDC_IRF7,ETV3,subset,0.566827194
1.48E-32,0.565788962,0.529,0.256,4.41E-28,Myeloid_c4_DCs_pDC_IRF7,B4GALT1,subset,0.565788962
1.21E-72,0.56482993,0.36,0.043,3.58E-68,Myeloid_c4_DCs_pDC_IRF7,ADAM19,subset,0.56482993
4.12E-31,0.563708786,0.734,0.481,1.23E-26,Myeloid_c4_DCs_pDC_IRF7,SYNGR2,subset,0.563708786
5.33E-44,0.561099178,0.453,0.141,1.59E-39,Myeloid_c4_DCs_pDC_IRF7,GAS6,subset,0.561099178
1.21E-72,0.553747088,0.701,0.229,3.59E-68,Myeloid_c4_DCs_pDC_IRF7,CTSS,subset,0.553747088
5.16E-48,0.549194878,0.931,0.71,1.53E-43,Myeloid_c4_DCs_pDC_IRF7,COMMD6,subset,0.549194878
7.34E-37,0.548298112,0.529,0.237,2.18E-32,Myeloid_c4_DCs_pDC_IRF7,PTPN1,subset,0.548298112
2.58E-16,0.546746772,0.23,0.079,7.66E-12,Myeloid_c4_DCs_pDC_IRF7,MIR155HG,subset,0.546746772
4.43E-35,0.545688484,0.372,0.133,1.32E-30,Myeloid_c4_DCs_pDC_IRF7,HIGD1A,subset,0.545688484
3.12E-87,0.542445758,0.281,0.026,9.29E-83,Myeloid_c4_DCs_pDC_IRF7,TMEM8B,subset,0.542445758
1.25E-40,0.539430346,0.568,0.24,3.71E-36,Myeloid_c4_DCs_pDC_IRF7,RNF130,subset,0.539430346
3.35E-82,0.53816147,0.233,0.014,9.95E-78,Myeloid_c4_DCs_pDC_IRF7,SLC7A11,subset,0.53816147
9.31E-32,0.537257259,0.767,0.493,2.77E-27,Myeloid_c4_DCs_pDC_IRF7,YPEL5,subset,0.537257259
6.39E-68,0.536236038,0.795,0.326,1.90E-63,Myeloid_c4_DCs_pDC_IRF7,CD37,subset,0.536236038
1.51E-77,0.533748567,0.903,0.427,4.50E-73,Myeloid_c4_DCs_pDC_IRF7,HLA-DRB1,subset,0.533748567
3.09E-35,0.532998034,0.52,0.261,9.18E-31,Myeloid_c4_DCs_pDC_IRF7,DBNL,subset,0.532998034
2.25E-49,0.532935033,0.366,0.08,6.70E-45,Myeloid_c4_DCs_pDC_IRF7,GPM6B,subset,0.532935033
4.39E-56,0.531459495,0.338,0.054,1.31E-51,Myeloid_c4_DCs_pDC_IRF7,HVCN1,subset,0.531459495
5.91E-36,0.52898619,0.52,0.259,1.76E-31,Myeloid_c4_DCs_pDC_IRF7,DNAJC7,subset,0.52898619
6.88E-46,0.525743705,0.363,0.116,2.04E-41,Myeloid_c4_DCs_pDC_IRF7,HYOU1,subset,0.525743705
3.61E-52,0.525186237,0.317,0.052,1.07E-47,Myeloid_c4_DCs_pDC_IRF7,PIK3AP1,subset,0.525186237
1.04E-37,0.524892639,0.326,0.098,3.08E-33,Myeloid_c4_DCs_pDC_IRF7,BCL2L11,subset,0.524892639
6.49E-34,0.52108785,0.719,0.438,1.93E-29,Myeloid_c4_DCs_pDC_IRF7,FKBP2,subset,0.52108785
2.47E-31,0.520256501,0.405,0.17,7.36E-27,Myeloid_c4_DCs_pDC_IRF7,USP36,subset,0.520256501
1.47E-11,0.519320498,0.779,0.659,4.36E-07,Myeloid_c4_DCs_pDC_IRF7,RPS17,subset,0.519320498
3.53E-51,0.519147862,0.405,0.091,1.05E-46,Myeloid_c4_DCs_pDC_IRF7,CCDC69,subset,0.519147862
1.79E-42,0.517148066,0.843,0.497,5.33E-38,Myeloid_c4_DCs_pDC_IRF7,BST2,subset,0.517148066
2.14E-126,0.513211034,0.302,0.01,6.38E-122,Myeloid_c4_DCs_pDC_IRF7,PHEX,subset,0.513211034
2.17E-46,0.511428446,0.378,0.126,6.45E-42,Myeloid_c4_DCs_pDC_IRF7,ALG2,subset,0.511428446
4.47E-47,0.509937796,0.323,0.06,1.33E-42,Myeloid_c4_DCs_pDC_IRF7,CYTH4,subset,0.509937796
1.15E-33,0.509633864,0.532,0.255,3.42E-29,Myeloid_c4_DCs_pDC_IRF7,TRABD,subset,0.509633864
3.27E-30,0.508784234,0.278,0.1,9.71E-26,Myeloid_c4_DCs_pDC_IRF7,RNF144B,subset,0.508784234
4.48E-15,0.506691539,0.381,0.251,1.33E-10,Myeloid_c4_DCs_pDC_IRF7,FOSL2,subset,0.506691539
3.51E-85,0.50572842,0.284,0.017,1.04E-80,Myeloid_c4_DCs_pDC_IRF7,WDFY4,subset,0.50572842
2.69E-53,0.504869083,0.375,0.074,8.00E-49,Myeloid_c4_DCs_pDC_IRF7,LAIR1,subset,0.504869083
2.56E-34,0.504232853,0.311,0.09,7.63E-30,Myeloid_c4_DCs_pDC_IRF7,MALT1,subset,0.504232853
8.58E-44,0.503524557,0.553,0.202,2.55E-39,Myeloid_c4_DCs_pDC_IRF7,TRIM22,subset,0.503524557
7.31E-75,0.503459806,0.29,0.026,2.17E-70,Myeloid_c4_DCs_pDC_IRF7,ABHD15,subset,0.503459806
3.51E-19,0.503201549,0.918,0.814,1.04E-14,Myeloid_c4_DCs_pDC_IRF7,RPL27A,subset,0.503201549
3.79E-199,0.5019399,0.248,0,1.13E-194,Myeloid_c4_DCs_pDC_IRF7,RP11-73G16.2,subset,0.5019399
5.01E-42,0.500456798,0.29,0.061,1.49E-37,Myeloid_c4_DCs_pDC_IRF7,TNFSF13,subset,0.500456798
2.28919635245614e-317,2.648673312,0.955,0.078,6.80646751475785e-313,Myeloid_c3_cDC1_CLEC9A,CPVL,subset,2.648673312
5.11E-179,2.646036622,0.994,0.489,1.52E-174,Myeloid_c3_cDC1_CLEC9A,CST3,subset,2.646036622
2.25E-216,2.641224594,0.994,0.395,6.70E-212,Myeloid_c3_cDC1_CLEC9A,HLA-DPB1,subset,2.641224594
4.50E-208,2.627593917,1,0.397,1.34E-203,Myeloid_c3_cDC1_CLEC9A,HLA-DPA1,subset,2.627593917
1.01E-148,2.365650289,0.994,0.409,3.01E-144,Myeloid_c3_cDC1_CLEC9A,HLA-DRA,subset,2.365650289
3.98E-149,2.312379741,1,0.691,1.18E-144,Myeloid_c3_cDC1_CLEC9A,CD74,subset,2.312379741
1.57E-166,2.245402729,1,0.283,4.68E-162,Myeloid_c3_cDC1_CLEC9A,HLA-DQB1,subset,2.245402729
2.41E-156,2.239187189,0.987,0.242,7.17E-152,Myeloid_c3_cDC1_CLEC9A,HLA-DQA1,subset,2.239187189
6.19E-147,2.176697996,1,0.428,1.84E-142,Myeloid_c3_cDC1_CLEC9A,HLA-DRB1,subset,2.176697996
1.45E-223,2.154079659,0.91,0.029,4.32E-219,Myeloid_c3_cDC1_CLEC9A,LGALS2,subset,2.154079659
3.06E-115,2.084903285,0.955,0.326,9.11E-111,Myeloid_c3_cDC1_CLEC9A,HLA-DRB5,subset,2.084903285
7.13E-132,1.939953962,0.603,0.029,2.12E-127,Myeloid_c3_cDC1_CLEC9A,S100B,subset,1.939953962
3.43E-147,1.93880446,0.994,0.132,1.02E-142,Myeloid_c3_cDC1_CLEC9A,LYZ,subset,1.93880446
1.44E-177,1.914376413,0.917,0.074,4.28E-173,Myeloid_c3_cDC1_CLEC9A,IRF8,subset,1.914376413
2.42E-224,1.748632593,0.994,0.516,7.21E-220,Myeloid_c3_cDC1_CLEC9A,SNX3,subset,1.748632593
2.71E-142,1.654570307,0.962,0.114,8.06E-138,Myeloid_c3_cDC1_CLEC9A,C1orf162,subset,1.654570307
1.54E-156,1.617951684,0.891,0.102,4.57E-152,Myeloid_c3_cDC1_CLEC9A,C1orf54,subset,1.617951684
2.57E-57,1.574858952,0.622,0.116,7.63E-53,Myeloid_c3_cDC1_CLEC9A,HLA-DQA2,subset,1.574858952
0,1.570111145,0.865,0.002,0,Myeloid_c3_cDC1_CLEC9A,CLEC9A,subset,1.570111145
1.62E-156,1.532349963,0.712,0.018,4.82E-152,Myeloid_c3_cDC1_CLEC9A,IDO1,subset,1.532349963
6.25E-150,1.514560979,0.66,0.014,1.86E-145,Myeloid_c3_cDC1_CLEC9A,DNASE1L3,subset,1.514560979
4.50E-121,1.480011751,0.885,0.093,1.34E-116,Myeloid_c3_cDC1_CLEC9A,PLEK,subset,1.480011751
1.19E-57,1.460200168,0.942,0.612,3.52E-53,Myeloid_c3_cDC1_CLEC9A,TXN,subset,1.460200168
1.18E-139,1.431071642,0.929,0.296,3.52E-135,Myeloid_c3_cDC1_CLEC9A,CPNE3,subset,1.431071642
2.21E-86,1.42862112,0.962,0.416,6.58E-82,Myeloid_c3_cDC1_CLEC9A,COTL1,subset,1.42862112
4.99E-106,1.423718808,0.827,0.09,1.49E-101,Myeloid_c3_cDC1_CLEC9A,SPI1,subset,1.423718808
4.07E-87,1.417617018,0.955,0.318,1.21E-82,Myeloid_c3_cDC1_CLEC9A,LSP1,subset,1.417617018
3.77E-218,1.35372437,0.833,0.017,1.12E-213,Myeloid_c3_cDC1_CLEC9A,WDFY4,subset,1.35372437
7.87E-88,1.303806786,0.942,0.271,2.34E-83,Myeloid_c3_cDC1_CLEC9A,HLA-DMA,subset,1.303806786
9.82E-94,1.265243817,0.776,0.158,2.92E-89,Myeloid_c3_cDC1_CLEC9A,NAAA,subset,1.265243817
7.38E-105,1.248247041,0.994,0.59,2.19E-100,Myeloid_c3_cDC1_CLEC9A,GSTP1,subset,1.248247041
7.56E-79,1.221721923,0.917,0.374,2.25E-74,Myeloid_c3_cDC1_CLEC9A,RGS10,subset,1.221721923
1.05E-71,1.216656099,0.84,0.318,3.13E-67,Myeloid_c3_cDC1_CLEC9A,SERPINB1,subset,1.216656099
9.99E-88,1.215351675,0.782,0.104,2.97E-83,Myeloid_c3_cDC1_CLEC9A,FGL2,subset,1.215351675
5.89E-68,1.202890372,0.821,0.18,1.75E-63,Myeloid_c3_cDC1_CLEC9A,CD83,subset,1.202890372
1.96E-87,1.201235497,0.904,0.291,5.81E-83,Myeloid_c3_cDC1_CLEC9A,PPT1,subset,1.201235497
2.79E-170,1.164749274,0.712,0.021,8.31E-166,Myeloid_c3_cDC1_CLEC9A,RAB7B,subset,1.164749274
1.84E-78,1.139553554,0.929,0.248,5.48E-74,Myeloid_c3_cDC1_CLEC9A,LCP1,subset,1.139553554
1.02E-45,1.116853729,0.667,0.206,3.03E-41,Myeloid_c3_cDC1_CLEC9A,PPIF,subset,1.116853729
8.35E-60,1.091932355,0.974,0.669,2.48E-55,Myeloid_c3_cDC1_CLEC9A,S100A10,subset,1.091932355
1.08E-58,1.090504227,0.878,0.327,3.23E-54,Myeloid_c3_cDC1_CLEC9A,UCP2,subset,1.090504227
3.45E-93,1.07349982,0.782,0.102,1.03E-88,Myeloid_c3_cDC1_CLEC9A,BASP1,subset,1.07349982
1.92E-88,1.070239809,0.833,0.14,5.69E-84,Myeloid_c3_cDC1_CLEC9A,PTPRE,subset,1.070239809
7.00E-128,1.069976876,0.917,0.108,2.08E-123,Myeloid_c3_cDC1_CLEC9A,AIF1,subset,1.069976876
2.72E-104,1.056124021,0.692,0.046,8.08E-100,Myeloid_c3_cDC1_CLEC9A,MPEG1,subset,1.056124021
2.07E-63,1.042849203,0.763,0.182,6.15E-59,Myeloid_c3_cDC1_CLEC9A,CXCL16,subset,1.042849203
6.02E-57,1.023527802,0.859,0.327,1.79E-52,Myeloid_c3_cDC1_CLEC9A,TAP1,subset,1.023527802
3.75E-68,1.005600524,0.763,0.189,1.11E-63,Myeloid_c3_cDC1_CLEC9A,BID,subset,1.005600524
2.80E-107,0.996596927,0.776,0.11,8.32E-103,Myeloid_c3_cDC1_CLEC9A,SHTN1,subset,0.996596927
7.65E-50,0.995597846,0.731,0.196,2.27E-45,Myeloid_c3_cDC1_CLEC9A,WARS,subset,0.995597846
4.32E-38,0.961270889,0.577,0.131,1.28E-33,Myeloid_c3_cDC1_CLEC9A,C15orf48,subset,0.961270889
1.22E-39,0.95875757,0.833,0.389,3.62E-35,Myeloid_c3_cDC1_CLEC9A,ID2,subset,0.95875757
2.87E-42,0.954022803,0.731,0.214,8.52E-38,Myeloid_c3_cDC1_CLEC9A,SGK1,subset,0.954022803
4.22E-75,0.928377345,0.795,0.137,1.25E-70,Myeloid_c3_cDC1_CLEC9A,HLA-DMB,subset,0.928377345
8.84E-94,0.923147415,0.468,0.013,2.63E-89,Myeloid_c3_cDC1_CLEC9A,NAPSA,subset,0.923147415
1.03E-53,0.918727713,0.846,0.37,3.06E-49,Myeloid_c3_cDC1_CLEC9A,H2AFY,subset,0.918727713
9.66E-61,0.908905023,0.814,0.201,2.87E-56,Myeloid_c3_cDC1_CLEC9A,SAMHD1,subset,0.908905023
2.36E-64,0.90647351,0.846,0.284,7.00E-60,Myeloid_c3_cDC1_CLEC9A,ATG3,subset,0.90647351
2.32E-74,0.904377131,0.724,0.107,6.89E-70,Myeloid_c3_cDC1_CLEC9A,BCL2A1,subset,0.904377131
1.26E-34,0.900179998,0.949,0.71,3.75E-30,Myeloid_c3_cDC1_CLEC9A,SAT1,subset,0.900179998
8.64E-61,0.899657959,0.808,0.207,2.57E-56,Myeloid_c3_cDC1_CLEC9A,AP1S2,subset,0.899657959
1.99E-49,0.896708246,0.974,0.709,5.91E-45,Myeloid_c3_cDC1_CLEC9A,ARPC2,subset,0.896708246
1.31E-173,0.880845215,0.692,0.013,3.90E-169,Myeloid_c3_cDC1_CLEC9A,CLNK,subset,0.880845215
2.15E-91,0.875636546,0.673,0.055,6.39E-87,Myeloid_c3_cDC1_CLEC9A,HCK,subset,0.875636546
4.02E-67,0.858280775,0.891,0.234,1.19E-62,Myeloid_c3_cDC1_CLEC9A,ITGB2,subset,0.858280775
6.81E-54,0.855853271,0.84,0.258,2.02E-49,Myeloid_c3_cDC1_CLEC9A,CTSZ,subset,0.855853271
5.53E-51,0.851317371,0.923,0.446,1.65E-46,Myeloid_c3_cDC1_CLEC9A,PPA1,subset,0.851317371
2.25E-63,0.822815353,0.75,0.159,6.70E-59,Myeloid_c3_cDC1_CLEC9A,ASAP1,subset,0.822815353
6.17E-54,0.81616624,0.603,0.122,1.84E-49,Myeloid_c3_cDC1_CLEC9A,RAB32,subset,0.81616624
2.38E-74,0.815494794,0.673,0.082,7.06E-70,Myeloid_c3_cDC1_CLEC9A,GNA15,subset,0.815494794
2.62E-105,0.803772553,0.731,0.057,7.80E-101,Myeloid_c3_cDC1_CLEC9A,LY86,subset,0.803772553
4.30E-44,0.791953914,0.59,0.118,1.28E-39,Myeloid_c3_cDC1_CLEC9A,CD40,subset,0.791953914
1.01E-29,0.768938225,0.962,0.652,2.99E-25,Myeloid_c3_cDC1_CLEC9A,TUBA1B,subset,0.768938225
2.64E-21,0.76781663,0.705,0.349,7.85E-17,Myeloid_c3_cDC1_CLEC9A,CKS2,subset,0.76781663
2.74E-50,0.762693863,0.885,0.308,8.15E-46,Myeloid_c3_cDC1_CLEC9A,LIMD2,subset,0.762693863
5.56E-52,0.761909114,0.84,0.276,1.65E-47,Myeloid_c3_cDC1_CLEC9A,LSM6,subset,0.761909114
1.04E-115,0.758824377,0.635,0.024,3.08E-111,Myeloid_c3_cDC1_CLEC9A,KIAA0226L,subset,0.758824377
2.88E-79,0.758366439,0.551,0.036,8.56E-75,Myeloid_c3_cDC1_CLEC9A,CSF2RA,subset,0.758366439
1.19E-43,0.754954794,0.853,0.343,3.55E-39,Myeloid_c3_cDC1_CLEC9A,FAM49B,subset,0.754954794
1.11E-34,0.749768743,0.917,0.556,3.29E-30,Myeloid_c3_cDC1_CLEC9A,PSME2,subset,0.749768743
9.75E-30,0.743680869,0.795,0.391,2.90E-25,Myeloid_c3_cDC1_CLEC9A,ZYX,subset,0.743680869
7.01E-93,0.741287824,0.66,0.05,2.09E-88,Myeloid_c3_cDC1_CLEC9A,SLAMF7,subset,0.741287824
1.76E-37,0.730091319,0.686,0.203,5.24E-33,Myeloid_c3_cDC1_CLEC9A,PLAUR,subset,0.730091319
1.46E-36,0.725064241,0.846,0.411,4.35E-32,Myeloid_c3_cDC1_CLEC9A,RNH1,subset,0.725064241
2.64E-23,0.720365896,0.673,0.28,7.85E-19,Myeloid_c3_cDC1_CLEC9A,INSIG1,subset,0.720365896
1.89E-91,0.712940476,0.519,0.022,5.62E-87,Myeloid_c3_cDC1_CLEC9A,BATF3,subset,0.712940476
1.34E-44,0.711446857,0.788,0.252,3.98E-40,Myeloid_c3_cDC1_CLEC9A,FNBP1,subset,0.711446857
2.33E-24,0.707596694,0.308,0.051,6.94E-20,Myeloid_c3_cDC1_CLEC9A,CXCL9,subset,0.707596694
1.29E-35,0.705872469,0.878,0.461,3.85E-31,Myeloid_c3_cDC1_CLEC9A,ACTR3,subset,0.705872469
8.32E-65,0.704960589,0.59,0.075,2.47E-60,Myeloid_c3_cDC1_CLEC9A,VAC14,subset,0.704960589
8.07E-75,0.704720252,0.679,0.083,2.40E-70,Myeloid_c3_cDC1_CLEC9A,CLEC7A,subset,0.704720252
1.35E-62,0.703817509,0.731,0.137,4.01E-58,Myeloid_c3_cDC1_CLEC9A,CAMK2D,subset,0.703817509
3.52E-29,0.701087283,0.987,0.861,1.05E-24,Myeloid_c3_cDC1_CLEC9A,PFN1,subset,0.701087283
1.78E-33,0.698472683,0.827,0.366,5.28E-29,Myeloid_c3_cDC1_CLEC9A,RNASET2,subset,0.698472683
1.01E-59,0.696897101,0.705,0.132,2.99E-55,Myeloid_c3_cDC1_CLEC9A,CCDC88A,subset,0.696897101
1.11E-33,0.693183746,0.885,0.469,3.30E-29,Myeloid_c3_cDC1_CLEC9A,CAP1,subset,0.693183746
8.40E-34,0.689115939,0.917,0.539,2.50E-29,Myeloid_c3_cDC1_CLEC9A,NAP1L1,subset,0.689115939
7.94E-33,0.687912248,0.929,0.592,2.36E-28,Myeloid_c3_cDC1_CLEC9A,GPX1,subset,0.687912248
3.50E-39,0.685814036,0.718,0.219,1.04E-34,Myeloid_c3_cDC1_CLEC9A,RAB11FIP1,subset,0.685814036
1.27E-38,0.684542185,0.962,0.614,3.77E-34,Myeloid_c3_cDC1_CLEC9A,TPM3,subset,0.684542185
1.10E-62,0.67571279,0.577,0.071,3.28E-58,Myeloid_c3_cDC1_CLEC9A,CADM1,subset,0.67571279
7.90E-33,0.675325184,0.987,0.71,2.35E-28,Myeloid_c3_cDC1_CLEC9A,VIM,subset,0.675325184
1.19E-32,0.674308818,0.718,0.256,3.53E-28,Myeloid_c3_cDC1_CLEC9A,CCND1,subset,0.674308818
2.50E-58,0.673012985,0.538,0.065,7.44E-54,Myeloid_c3_cDC1_CLEC9A,MNDA,subset,0.673012985
9.10E-98,0.671238627,0.551,0.021,2.71E-93,Myeloid_c3_cDC1_CLEC9A,HLA-DOB,subset,0.671238627
1.21E-34,0.668655755,0.853,0.401,3.61E-30,Myeloid_c3_cDC1_CLEC9A,GRN,subset,0.668655755
3.56E-35,0.666882708,0.667,0.225,1.06E-30,Myeloid_c3_cDC1_CLEC9A,C20orf27,subset,0.666882708
1.81E-80,0.658742501,0.538,0.032,5.38E-76,Myeloid_c3_cDC1_CLEC9A,HDAC9,subset,0.658742501
1.01E-153,0.658518693,0.564,0.005,3.01E-149,Myeloid_c3_cDC1_CLEC9A,FLT3,subset,0.658518693
5.14E-53,0.656278738,0.66,0.134,1.53E-48,Myeloid_c3_cDC1_CLEC9A,PAK1,subset,0.656278738
1.03E-32,0.651078146,0.891,0.442,3.06E-28,Myeloid_c3_cDC1_CLEC9A,ARPC1B,subset,0.651078146
2.23E-43,0.647644753,0.724,0.202,6.64E-39,Myeloid_c3_cDC1_CLEC9A,RAB31,subset,0.647644753
1.98E-79,0.647252317,0.615,0.058,5.90E-75,Myeloid_c3_cDC1_CLEC9A,CD86,subset,0.647252317
1.37E-80,0.64653079,0.596,0.047,4.06E-76,Myeloid_c3_cDC1_CLEC9A,SLAMF8,subset,0.64653079
1.10E-42,0.644159071,0.628,0.145,3.28E-38,Myeloid_c3_cDC1_CLEC9A,SERPINB9,subset,0.644159071
1.01E-29,0.642925548,0.545,0.157,3.00E-25,Myeloid_c3_cDC1_CLEC9A,UNC119,subset,0.642925548
1.84E-72,0.641188028,0.628,0.074,5.46E-68,Myeloid_c3_cDC1_CLEC9A,HAVCR2,subset,0.641188028
3.10E-38,0.641079121,0.974,0.692,9.21E-34,Myeloid_c3_cDC1_CLEC9A,ARPC3,subset,0.641079121
1.21E-36,0.637413194,0.814,0.318,3.59E-32,Myeloid_c3_cDC1_CLEC9A,LAP3,subset,0.637413194
3.32E-76,0.636868685,0.481,0.025,9.88E-72,Myeloid_c3_cDC1_CLEC9A,ASB2,subset,0.636868685
4.13E-194,0.63518806,0.481,0,1.23E-189,Myeloid_c3_cDC1_CLEC9A,XCR1,subset,0.63518806
3.57E-51,0.632475403,0.417,0.049,1.06E-46,Myeloid_c3_cDC1_CLEC9A,GPR157,subset,0.632475403
8.73E-52,0.629794781,0.654,0.128,2.60E-47,Myeloid_c3_cDC1_CLEC9A,MYD88,subset,0.629794781
6.85E-29,0.627849543,0.949,0.624,2.04E-24,Myeloid_c3_cDC1_CLEC9A,SLC25A5,subset,0.627849543
3.31E-37,0.627600307,0.635,0.174,9.84E-33,Myeloid_c3_cDC1_CLEC9A,SMCO4,subset,0.627600307
9.59E-32,0.6239051,0.885,0.46,2.85E-27,Myeloid_c3_cDC1_CLEC9A,PSMB9,subset,0.6239051
3.19E-31,0.621644222,0.859,0.419,9.48E-27,Myeloid_c3_cDC1_CLEC9A,TYMP,subset,0.621644222
2.63E-32,0.620308509,0.833,0.381,7.82E-28,Myeloid_c3_cDC1_CLEC9A,CNN2,subset,0.620308509
3.19E-25,0.618068602,0.692,0.284,9.49E-21,Myeloid_c3_cDC1_CLEC9A,TMEM14A,subset,0.618068602
9.17E-51,0.616333082,0.59,0.099,2.73E-46,Myeloid_c3_cDC1_CLEC9A,FNIP2,subset,0.616333082
1.34E-30,0.6163084,0.846,0.438,3.98E-26,Myeloid_c3_cDC1_CLEC9A,ENSA,subset,0.6163084
3.44E-88,0.613946955,0.513,0.023,1.02E-83,Myeloid_c3_cDC1_CLEC9A,SERPINF2,subset,0.613946955
6.04E-39,0.60114596,0.449,0.068,1.80E-34,Myeloid_c3_cDC1_CLEC9A,PHACTR1,subset,0.60114596
6.50E-48,0.60007678,0.929,0.373,1.93E-43,Myeloid_c3_cDC1_CLEC9A,RGCC,subset,0.60007678
1.42E-34,0.596423279,0.782,0.3,4.21E-30,Myeloid_c3_cDC1_CLEC9A,HMGA1,subset,0.596423279
2.04E-45,0.59386235,0.609,0.131,6.05E-41,Myeloid_c3_cDC1_CLEC9A,TPMT,subset,0.59386235
3.21E-42,0.592994336,0.814,0.281,9.54E-38,Myeloid_c3_cDC1_CLEC9A,6-Sep,subset,0.592994336
6.92E-47,0.588767552,0.641,0.138,2.06E-42,Myeloid_c3_cDC1_CLEC9A,ETV6,subset,0.588767552
4.49E-23,0.587660509,0.487,0.155,1.33E-18,Myeloid_c3_cDC1_CLEC9A,C12orf45,subset,0.587660509
2.00E-61,0.586875439,0.571,0.066,5.95E-57,Myeloid_c3_cDC1_CLEC9A,DAPP1,subset,0.586875439
2.26E-58,0.58487941,0.718,0.141,6.71E-54,Myeloid_c3_cDC1_CLEC9A,RAB29,subset,0.58487941
4.09E-61,0.584517526,0.564,0.064,1.22E-56,Myeloid_c3_cDC1_CLEC9A,CLIC2,subset,0.584517526
7.22E-58,0.584452202,0.622,0.094,2.15E-53,Myeloid_c3_cDC1_CLEC9A,DSE,subset,0.584452202
6.50E-10,0.584008324,0.218,0.06,1.93E-05,Myeloid_c3_cDC1_CLEC9A,G0S2,subset,0.584008324
6.09E-64,0.583811475,0.519,0.046,1.81E-59,Myeloid_c3_cDC1_CLEC9A,FGR,subset,0.583811475
5.88E-42,0.583475876,0.378,0.037,1.75E-37,Myeloid_c3_cDC1_CLEC9A,VMO1,subset,0.583475876
7.36E-33,0.583096678,0.974,0.85,2.19E-28,Myeloid_c3_cDC1_CLEC9A,EEF1B2,subset,0.583096678
4.56E-33,0.57782782,0.679,0.222,1.36E-28,Myeloid_c3_cDC1_CLEC9A,CKLF,subset,0.57782782
2.49E-32,0.572941742,0.628,0.189,7.39E-28,Myeloid_c3_cDC1_CLEC9A,NABP1,subset,0.572941742
3.52E-35,0.569911831,0.481,0.092,1.05E-30,Myeloid_c3_cDC1_CLEC9A,HMOX1,subset,0.569911831
7.39E-37,0.563025563,0.558,0.124,2.20E-32,Myeloid_c3_cDC1_CLEC9A,KCNK6,subset,0.563025563
1.15E-31,0.561827015,0.878,0.444,3.41E-27,Myeloid_c3_cDC1_CLEC9A,GDI2,subset,0.561827015
2.75E-73,0.557079849,0.583,0.059,8.18E-69,Myeloid_c3_cDC1_CLEC9A,1-Mar,subset,0.557079849
1.15E-25,0.555300629,0.788,0.383,3.41E-21,Myeloid_c3_cDC1_CLEC9A,CDK2AP2,subset,0.555300629
1.63E-47,0.55419347,0.442,0.047,4.84E-43,Myeloid_c3_cDC1_CLEC9A,QPCT,subset,0.55419347
1.25E-68,0.552700372,0.519,0.04,3.73E-64,Myeloid_c3_cDC1_CLEC9A,FGD2,subset,0.552700372
3.90E-27,0.549209077,0.968,0.736,1.16E-22,Myeloid_c3_cDC1_CLEC9A,SUB1,subset,0.549209077
6.36E-27,0.54909134,0.981,0.849,1.89E-22,Myeloid_c3_cDC1_CLEC9A,CFL1,subset,0.54909134
1.97E-34,0.545462373,0.615,0.179,5.85E-30,Myeloid_c3_cDC1_CLEC9A,NR4A3,subset,0.545462373
1.35E-48,0.540655837,0.788,0.243,4.01E-44,Myeloid_c3_cDC1_CLEC9A,HCLS1,subset,0.540655837
2.06E-30,0.539180109,0.827,0.377,6.13E-26,Myeloid_c3_cDC1_CLEC9A,CMTM6,subset,0.539180109
1.14E-62,0.539026522,0.603,0.082,3.38E-58,Myeloid_c3_cDC1_CLEC9A,PARVG,subset,0.539026522
4.08E-46,0.536862872,0.628,0.134,1.21E-41,Myeloid_c3_cDC1_CLEC9A,LGALS9,subset,0.536862872
4.54E-29,0.536791439,0.686,0.261,1.35E-24,Myeloid_c3_cDC1_CLEC9A,DBNL,subset,0.536791439
8.75E-51,0.529421679,0.474,0.052,2.60E-46,Myeloid_c3_cDC1_CLEC9A,P2RY6,subset,0.529421679
2.46E-19,0.519889225,0.981,0.829,7.31E-15,Myeloid_c3_cDC1_CLEC9A,RPS11,subset,0.519889225
2.24E-22,0.517646519,0.885,0.552,6.66E-18,Myeloid_c3_cDC1_CLEC9A,COX5A,subset,0.517646519
5.79E-46,0.5118233,0.564,0.11,1.72E-41,Myeloid_c3_cDC1_CLEC9A,SELPLG,subset,0.5118233
6.13E-39,0.508088145,0.641,0.166,1.82E-34,Myeloid_c3_cDC1_CLEC9A,ALDH2,subset,0.508088145
